model_id,gene,isoform
3159060,DN22458_c0_g1,1
3159061,DN22458_c0_g2,1
3159062,DN22458_c0_g3,1
3159063,DN22458_c0_g4,1
3159064,DN22458_c0_g5,1
3159065,DN22492_c0_g1,1
3159066,DN22433_c0_g1,1
3159067,DN22476_c0_g1,1
3159068,DN22404_c0_g1,1
3159069,DN22430_c0_g1,1
3159070,DN22430_c0_g2,1
3159071,DN22419_c0_g1,1
3159072,DN22401_c0_g1,1
3159073,DN22401_c0_g2,1
3159074,DN22450_c0_g1,1
3159075,DN22420_c0_g1,1
3159076,DN22420_c0_g2,1
3159077,DN22421_c0_g1,1
3159078,DN22467_c0_g1,1
3159079,DN22411_c0_g1,1
3159080,DN22483_c0_g1,1
3159081,DN22418_c0_g1,1
3159082,DN22418_c0_g2,1
3159083,DN22442_c0_g1,1
3159084,DN22408_c0_g1,1
3159085,DN22408_c0_g2,1
3159086,DN22493_c0_g1,1
3159087,DN22439_c0_g1,1
3159088,DN22477_c0_g1,1
3159089,DN22477_c0_g2,1
3159090,DN22424_c0_g1,1
3159091,DN22456_c0_g1,1
3159092,DN22410_c0_g1,1
3159093,DN22410_c0_g2,1
3159094,DN22499_c0_g1,1
3159095,DN22437_c0_g1,1
3159096,DN22462_c0_g1,1
3159097,DN22400_c0_g1,1
3159098,DN22400_c0_g2,1
3159099,DN22445_c0_g1,1
3159100,DN22445_c0_g2,1
3159101,DN22480_c0_g1,1
3159102,DN22440_c0_g1,1
3159103,DN22440_c0_g2,1
3159104,DN22488_c0_g1,1
3159105,DN22448_c0_g1,1
3159106,DN22474_c0_g1,1
3159107,DN22486_c0_g1,1
3159108,DN22409_c0_g1,1
3159109,DN22438_c0_g1,1
3159110,DN22472_c0_g1,1
3159111,DN22478_c0_g1,1
3159112,DN22431_c0_g1,1
3159113,DN22489_c0_g1,1
3159114,DN22402_c0_g1,1
3159115,DN22490_c0_g1,1
3159116,DN22453_c0_g1,1
3159117,DN22465_c0_g1,1
3159118,DN22495_c0_g1,1
3159119,DN22427_c0_g1,1
3159120,DN22415_c0_g1,1
3159121,DN22484_c0_g1,1
3159122,DN22491_c0_g1,1
3159123,DN22449_c0_g1,1
3159124,DN22449_c0_g2,1
3159125,DN22406_c0_g1,1
3159126,DN22406_c0_g2,1
3159127,DN22423_c0_g1,1
3159128,DN22497_c0_g1,1
3159129,DN22425_c0_g1,1
3159130,DN22464_c0_g1,1
3159131,DN22435_c0_g1,1
3159132,DN22435_c0_g2,1
3159133,DN22428_c0_g1,1
3159134,DN22441_c0_g1,1
3159135,DN22441_c0_g2,1
3159136,DN22468_c0_g1,1
3159137,DN22475_c0_g1,1
3159138,DN22413_c0_g1,1
3159139,DN22443_c0_g1,1
3159140,DN22432_c0_g1,1
3159141,DN22446_c0_g1,1
3159142,DN22422_c0_g1,1
3159143,DN22469_c0_g1,1
3159144,DN22459_c0_g1,1
3159145,DN22434_c0_g1,1
3159146,DN22473_c0_g1,1
3159147,DN22454_c0_g1,1
3159148,DN22416_c0_g1,1
3159149,DN22436_c0_g1,1
3159150,DN22403_c0_g1,1
3159151,DN22417_c0_g1,1
3159152,DN22451_c0_g1,1
3159153,DN22470_c0_g1,1
3159154,DN22405_c0_g1,1
3159155,DN22447_c0_g1,1
3159156,DN22496_c0_g1,1
3159157,DN22481_c0_g1,1
3159158,DN22455_c0_g1,1
3159159,DN22466_c0_g1,1
3159160,DN22414_c0_g1,1
3159161,DN22498_c0_g1,1
3159162,DN22479_c0_g1,1
3159163,DN22479_c0_g2,1
3159164,DN22460_c0_g1,1
3159165,DN22487_c0_g1,1
3159166,DN22444_c0_g1,1
3159167,DN22461_c0_g1,1
3159168,DN22461_c0_g1,2
3159169,DN22461_c0_g1,3
3159170,DN22461_c0_g1,4
3159171,DN22461_c0_g1,5
3159172,DN22461_c0_g1,6
3159173,DN22471_c0_g1,1
3159174,DN22471_c0_g2,1
3159175,DN22457_c0_g1,1
3159176,DN22457_c0_g2,1
3159177,DN5782_c0_g1,1
3159178,DN5782_c0_g2,1
3159179,DN5769_c0_g1,1
3159180,DN5769_c0_g2,1
3159181,DN5729_c0_g1,1
3159182,DN5754_c0_g1,1
3159183,DN5704_c0_g1,1
3159184,DN5737_c0_g1,1
3159185,DN5760_c0_g1,1
3159186,DN5760_c0_g1,2
3159187,DN5791_c0_g1,1
3159188,DN5798_c0_g1,1
3159189,DN5759_c0_g1,1
3159190,DN5759_c0_g2,1
3159191,DN5712_c0_g1,1
3159192,DN5736_c0_g1,1
3159193,DN5783_c0_g1,1
3159194,DN5783_c0_g2,1
3159195,DN5756_c0_g1,1
3159196,DN5742_c0_g1,1
3159197,DN5743_c0_g1,1
3159198,DN5702_c0_g1,1
3159199,DN5702_c0_g2,1
3159200,DN5717_c0_g1,1
3159201,DN5719_c0_g1,1
3159202,DN5719_c0_g2,1
3159203,DN5719_c0_g3,1
3159204,DN5739_c0_g1,1
3159205,DN5739_c0_g2,1
3159206,DN5797_c0_g1,1
3159207,DN5797_c0_g2,1
3159208,DN5797_c0_g3,1
3159209,DN5767_c0_g1,1
3159210,DN5790_c0_g1,1
3159211,DN5725_c0_g1,1
3159212,DN5735_c0_g1,1
3159213,DN5735_c0_g2,1
3159214,DN5771_c0_g1,1
3159215,DN5775_c0_g1,1
3159216,DN5701_c0_g1,1
3159217,DN5723_c0_g1,1
3159218,DN5723_c0_g2,1
3159219,DN5732_c0_g1,1
3159220,DN5761_c0_g1,1
3159221,DN5748_c0_g1,1
3159222,DN5762_c0_g1,1
3159223,DN5762_c0_g2,1
3159224,DN5762_c0_g3,1
3159225,DN5713_c0_g1,1
3159226,DN5785_c0_g1,1
3159227,DN5766_c0_g1,1
3159228,DN5766_c0_g2,1
3159229,DN5755_c0_g1,1
3159230,DN5786_c0_g1,1
3159231,DN5786_c0_g2,1
3159232,DN5763_c0_g1,1
3159233,DN5774_c0_g1,1
3159234,DN5734_c0_g1,1
3159235,DN5734_c0_g2,1
3159236,DN5758_c0_g1,1
3159237,DN5789_c0_g1,1
3159238,DN5728_c0_g1,1
3159239,DN5728_c0_g1,2
3159240,DN5728_c0_g1,3
3159241,DN5770_c0_g1,1
3159242,DN5720_c0_g1,1
3159243,DN5709_c0_g1,1
3159244,DN5779_c0_g1,1
3159245,DN5741_c0_g1,1
3159246,DN5741_c0_g2,1
3159247,DN5757_c0_g1,1
3159248,DN5757_c0_g2,1
3159249,DN5744_c0_g1,1
3159250,DN5744_c0_g2,1
3159251,DN5744_c0_g2,2
3159252,DN5793_c0_g1,1
3159253,DN5753_c0_g1,1
3159254,DN5706_c0_g1,1
3159255,DN5788_c0_g1,1
3159256,DN5708_c0_g1,1
3159257,DN5708_c0_g2,1
3159258,DN5778_c0_g1,1
3159259,DN5751_c0_g1,1
3159260,DN5751_c0_g2,1
3159261,DN5707_c0_g1,1
3159262,DN5731_c0_g1,1
3159263,DN5731_c0_g2,1
3159264,DN5731_c0_g3,1
3159265,DN5740_c0_g1,1
3159266,DN5740_c0_g2,1
3159267,DN5730_c0_g1,1
3159268,DN5730_c0_g2,1
3159269,DN5776_c0_g1,1
3159270,DN5777_c0_g1,1
3159271,DN5777_c0_g2,1
3159272,DN5710_c0_g1,1
3159273,DN5714_c0_g1,1
3159274,DN5764_c0_g1,1
3159275,DN5764_c0_g2,1
3159276,DN5764_c0_g3,1
3159277,DN5738_c0_g1,1
3159278,DN5721_c0_g1,1
3159279,DN5727_c0_g1,1
3159280,DN5727_c0_g2,1
3159281,DN5746_c0_g1,1
3159282,DN5724_c0_g1,1
3159283,DN5765_c0_g1,1
3159284,DN5765_c0_g1,2
3159285,DN5787_c0_g1,1
3159286,DN5787_c0_g2,1
3159287,DN5781_c0_g1,1
3159288,DN5726_c0_g1,1
3159289,DN5715_c0_g1,1
3159290,DN5749_c0_g1,1
3159291,DN5749_c0_g1,2
3159292,DN5792_c0_g1,1
3159293,DN5745_c0_g1,1
3159294,DN29618_c0_g1,1
3159295,DN29618_c0_g2,1
3159296,DN29615_c0_g1,1
3159297,DN29667_c0_g1,1
3159298,DN29669_c0_g1,1
3159299,DN29669_c0_g2,1
3159300,DN29609_c0_g1,1
3159301,DN29614_c0_g1,1
3159302,DN29614_c0_g2,1
3159303,DN29654_c0_g1,1
3159304,DN29654_c0_g2,1
3159305,DN29617_c0_g1,1
3159306,DN29673_c0_g1,1
3159307,DN29673_c0_g2,1
3159308,DN29636_c0_g1,1
3159309,DN29619_c0_g1,1
3159310,DN29619_c0_g2,1
3159311,DN29675_c0_g1,1
3159312,DN29601_c0_g1,1
3159313,DN29670_c0_g1,1
3159314,DN29680_c0_g1,1
3159315,DN29616_c0_g1,1
3159316,DN29666_c0_g1,1
3159317,DN29666_c0_g2,1
3159318,DN29686_c0_g1,1
3159319,DN29686_c0_g2,1
3159320,DN29692_c0_g1,1
3159321,DN29653_c0_g1,1
3159322,DN29677_c0_g1,1
3159323,DN29652_c0_g1,1
3159324,DN29690_c0_g1,1
3159325,DN29603_c0_g1,1
3159326,DN29638_c0_g1,1
3159327,DN29638_c0_g2,1
3159328,DN29685_c0_g1,1
3159329,DN29647_c0_g1,1
3159330,DN29637_c0_g1,1
3159331,DN29637_c0_g2,1
3159332,DN29600_c0_g1,1
3159333,DN29600_c0_g2,1
3159334,DN29605_c0_g1,1
3159335,DN29605_c0_g2,1
3159336,DN29632_c0_g1,1
3159337,DN29651_c0_g1,1
3159338,DN29665_c0_g1,1
3159339,DN29679_c0_g1,1
3159340,DN29668_c0_g1,1
3159341,DN29668_c0_g2,1
3159342,DN29639_c0_g1,1
3159343,DN29655_c0_g1,1
3159344,DN29655_c0_g2,1
3159345,DN29659_c0_g1,1
3159346,DN29624_c0_g1,1
3159347,DN29606_c0_g1,1
3159348,DN29689_c0_g1,1
3159349,DN29604_c0_g1,1
3159350,DN29626_c0_g1,1
3159351,DN29627_c0_g1,1
3159352,DN29693_c0_g1,1
3159353,DN29678_c0_g1,1
3159354,DN29678_c0_g2,1
3159355,DN29645_c0_g1,1
3159356,DN29645_c0_g1,2
3159357,DN29662_c0_g1,1
3159358,DN29662_c0_g2,1
3159359,DN29620_c0_g1,1
3159360,DN29620_c0_g1,2
3159361,DN29620_c0_g1,3
3159362,DN29620_c0_g1,4
3159363,DN29628_c0_g1,1
3159364,DN29694_c0_g1,1
3159365,DN29694_c0_g2,1
3159366,DN29697_c0_g1,1
3159367,DN29697_c0_g2,1
3159368,DN29691_c0_g1,1
3159369,DN29649_c0_g1,1
3159370,DN29658_c0_g1,1
3159371,DN29658_c0_g2,1
3159372,DN29696_c0_g1,1
3159373,DN29696_c0_g2,1
3159374,DN29629_c0_g1,1
3159375,DN29629_c0_g2,1
3159376,DN29623_c0_g1,1
3159377,DN29695_c0_g1,1
3159378,DN29646_c0_g1,1
3159379,DN29625_c0_g1,1
3159380,DN29648_c0_g1,1
3159381,DN29634_c0_g1,1
3159382,DN29663_c0_g1,1
3159383,DN29663_c0_g2,1
3159384,DN29621_c0_g1,1
3159385,DN29610_c0_g1,1
3159386,DN29661_c0_g1,1
3159387,DN29608_c0_g1,1
3159388,DN29608_c0_g2,1
3159389,DN29656_c0_g1,1
3159390,DN29622_c0_g1,1
3159391,DN29602_c0_g1,1
3159392,DN29602_c0_g2,1
3159393,DN29644_c0_g1,1
3159394,DN29698_c0_g1,1
3159395,DN29607_c0_g1,1
3159396,DN29607_c0_g2,1
3159397,DN29684_c0_g1,1
3159398,DN29664_c0_g1,1
3159399,DN29635_c0_g1,1
3159400,DN29635_c0_g2,1
3159401,DN29660_c0_g1,1
3159402,DN29660_c0_g2,1
3159403,DN29682_c0_g1,1
3159404,DN29682_c0_g2,1
3159405,DN29672_c0_g1,1
3159406,DN29699_c0_g1,1
3159407,DN29641_c0_g1,1
3159408,DN29641_c0_g2,1
3159409,DN29650_c0_g1,1
3159410,DN29640_c0_g1,1
3159411,DN29657_c0_g1,1
3159412,DN29657_c0_g2,1
3159413,DN29674_c0_g1,1
3159414,DN29630_c0_g1,1
3159415,DN29630_c0_g1,2
3159416,DN29611_c0_g1,1
3159417,DN29611_c0_g2,1
3159418,DN29681_c0_g1,1
3159419,DN29681_c0_g2,1
3159420,DN29688_c0_g1,1
3159421,DN29642_c0_g1,1
3159422,DN29683_c0_g1,1
3159423,DN29631_c0_g1,1
3159424,DN29631_c0_g2,1
3159425,DN29613_c0_g1,1
3159426,DN29613_c0_g2,1
3159427,DN29612_c0_g1,1
3159428,DN29687_c0_g1,1
3159429,DN13307_c0_g1,1
3159430,DN13307_c0_g2,1
3159431,DN13307_c0_g3,1
3159432,DN13359_c0_g1,1
3159433,DN13359_c0_g2,1
3159434,DN13359_c0_g3,1
3159435,DN13330_c0_g1,1
3159436,DN13330_c0_g1,2
3159437,DN13352_c0_g1,1
3159438,DN13352_c0_g1,2
3159439,DN13385_c0_g1,1
3159440,DN13385_c0_g2,1
3159441,DN13385_c0_g3,1
3159442,DN13385_c0_g4,1
3159443,DN13385_c0_g5,1
3159444,DN13331_c0_g1,1
3159445,DN13303_c0_g1,1
3159446,DN13378_c0_g1,1
3159447,DN13325_c0_g1,1
3159448,DN13325_c0_g1,2
3159449,DN13357_c0_g1,1
3159450,DN13340_c0_g1,1
3159451,DN13340_c0_g2,1
3159452,DN13340_c0_g2,2
3159453,DN13340_c0_g2,3
3159454,DN13340_c0_g2,4
3159455,DN13383_c0_g1,1
3159456,DN13313_c0_g1,1
3159457,DN13313_c0_g2,1
3159458,DN13360_c0_g1,1
3159459,DN13360_c0_g2,1
3159460,DN13360_c0_g3,1
3159461,DN13360_c0_g4,1
3159462,DN13335_c0_g1,1
3159463,DN13335_c0_g2,1
3159464,DN13364_c1_g1,1
3159465,DN13364_c1_g2,1
3159466,DN13364_c1_g3,1
3159467,DN13300_c0_g1,1
3159468,DN13388_c0_g1,1
3159469,DN13388_c0_g1,2
3159470,DN13393_c0_g1,1
3159471,DN13393_c0_g2,1
3159472,DN13350_c0_g1,1
3159473,DN13350_c0_g1,2
3159474,DN13368_c0_g1,1
3159475,DN13368_c0_g2,1
3159476,DN13345_c0_g1,1
3159477,DN13345_c0_g2,1
3159478,DN13342_c0_g1,1
3159479,DN13342_c0_g2,1
3159480,DN13342_c0_g3,1
3159481,DN13395_c0_g1,1
3159482,DN13395_c0_g2,1
3159483,DN13395_c0_g2,2
3159484,DN13395_c0_g2,3
3159485,DN13395_c0_g2,4
3159486,DN13395_c0_g2,5
3159487,DN13369_c0_g1,1
3159488,DN13338_c0_g1,1
3159489,DN13338_c0_g2,1
3159490,DN13361_c0_g1,1
3159491,DN13361_c0_g1,2
3159492,DN13316_c0_g1,1
3159493,DN13316_c0_g1,2
3159494,DN13379_c0_g1,1
3159495,DN13379_c0_g2,1
3159496,DN13379_c0_g2,2
3159497,DN13379_c0_g3,1
3159498,DN13346_c0_g1,1
3159499,DN13346_c0_g2,1
3159500,DN13314_c0_g1,1
3159501,DN13314_c0_g1,2
3159502,DN13362_c0_g1,1
3159503,DN13362_c0_g2,1
3159504,DN13308_c0_g1,1
3159505,DN13308_c0_g2,1
3159506,DN13308_c0_g3,1
3159507,DN13348_c0_g1,1
3159508,DN13348_c0_g2,1
3159509,DN13348_c0_g3,1
3159510,DN13327_c0_g1,1
3159511,DN13327_c0_g2,1
3159512,DN13317_c0_g1,1
3159513,DN13317_c0_g2,1
3159514,DN13305_c0_g1,1
3159515,DN13305_c0_g2,1
3159516,DN13319_c0_g1,1
3159517,DN13319_c0_g1,2
3159518,DN13328_c0_g1,1
3159519,DN13351_c0_g1,1
3159520,DN13351_c0_g2,1
3159521,DN13344_c0_g1,1
3159522,DN13344_c0_g1,2
3159523,DN13344_c0_g2,1
3159524,DN13344_c0_g2,2
3159525,DN13320_c0_g1,1
3159526,DN13320_c0_g2,1
3159527,DN13320_c0_g3,1
3159528,DN13301_c0_g1,1
3159529,DN13301_c0_g2,1
3159530,DN13375_c0_g1,1
3159531,DN13375_c0_g1,2
3159532,DN13339_c0_g1,1
3159533,DN13365_c0_g1,1
3159534,DN13365_c0_g2,1
3159535,DN13365_c0_g3,1
3159536,DN13343_c0_g1,1
3159537,DN13343_c0_g2,1
3159538,DN13343_c0_g3,1
3159539,DN13321_c0_g1,1
3159540,DN13321_c0_g1,2
3159541,DN13321_c0_g1,3
3159542,DN13366_c0_g1,1
3159543,DN13366_c0_g2,1
3159544,DN13366_c0_g3,1
3159545,DN13366_c0_g4,1
3159546,DN13396_c0_g1,1
3159547,DN13396_c0_g1,2
3159548,DN13396_c0_g1,3
3159549,DN13380_c0_g1,1
3159550,DN13309_c0_g1,1
3159551,DN13386_c0_g1,1
3159552,DN13354_c0_g1,1
3159553,DN13304_c0_g1,1
3159554,DN13304_c0_g2,1
3159555,DN13304_c0_g3,1
3159556,DN13322_c0_g1,1
3159557,DN13392_c0_g1,1
3159558,DN13392_c0_g2,1
3159559,DN13310_c0_g1,1
3159560,DN13310_c0_g2,1
3159561,DN13310_c0_g3,1
3159562,DN13363_c0_g1,1
3159563,DN13363_c0_g2,1
3159564,DN13323_c0_g1,1
3159565,DN13323_c0_g2,1
3159566,DN13367_c0_g1,1
3159567,DN13353_c0_g1,1
3159568,DN13353_c0_g2,1
3159569,DN13399_c0_g1,1
3159570,DN13399_c0_g2,1
3159571,DN13324_c0_g1,1
3159572,DN13324_c0_g1,2
3159573,DN13326_c0_g1,1
3159574,DN13387_c0_g1,1
3159575,DN13355_c0_g1,1
3159576,DN13355_c0_g2,1
3159577,DN13370_c0_g1,1
3159578,DN13370_c0_g1,2
3159579,DN13341_c0_g1,1
3159580,DN13356_c0_g1,1
3159581,DN13356_c0_g2,1
3159582,DN13356_c0_g2,2
3159583,DN13390_c0_g1,1
3159584,DN13390_c0_g2,1
3159585,DN13336_c0_g1,1
3159586,DN13336_c0_g2,1
3159587,DN13384_c0_g1,1
3159588,DN13384_c0_g1,2
3159589,DN13391_c0_g1,1
3159590,DN13391_c0_g1,2
3159591,DN13358_c0_g1,1
3159592,DN13358_c0_g1,2
3159593,DN13337_c0_g1,1
3159594,DN13337_c0_g1,2
3159595,DN13337_c0_g2,1
3159596,DN13333_c0_g1,1
3159597,DN13333_c0_g2,1
3159598,DN13333_c0_g3,1
3159599,DN13333_c0_g4,1
3159600,DN13311_c0_g1,1
3159601,DN13311_c0_g1,2
3159602,DN13377_c0_g1,1
3159603,DN13377_c0_g2,1
3159604,DN13377_c0_g3,1
3159605,DN13382_c0_g1,1
3159606,DN13389_c0_g1,1
3159607,DN13389_c0_g1,2
3159608,DN13389_c0_g1,3
3159609,DN13389_c0_g1,4
3159610,DN13334_c0_g1,1
3159611,DN13334_c0_g1,2
3159612,DN13373_c0_g1,1
3159613,DN13312_c0_g1,1
3159614,DN13302_c0_g1,1
3159615,DN13302_c0_g1,2
3159616,DN13376_c0_g1,1
3159617,DN13376_c0_g2,1
3159618,DN13394_c0_g1,1
3159619,DN13394_c1_g1,1
3159620,DN13394_c1_g2,1
3159621,DN13397_c0_g1,1
3159622,DN13397_c0_g1,2
3159623,DN13397_c1_g1,1
3159624,DN13315_c0_g1,1
3159625,DN13315_c0_g1,2
3159626,DN13349_c0_g1,1
3159627,DN13349_c0_g2,1
3159628,DN29775_c0_g1,1
3159629,DN29709_c0_g1,1
3159630,DN29745_c0_g1,1
3159631,DN29751_c0_g1,1
3159632,DN29742_c0_g1,1
3159633,DN29754_c0_g1,1
3159634,DN29710_c0_g1,1
3159635,DN29759_c0_g1,1
3159636,DN29759_c0_g2,1
3159637,DN29737_c0_g1,1
3159638,DN29750_c0_g1,1
3159639,DN29769_c0_g1,1
3159640,DN29769_c0_g2,1
3159641,DN29728_c0_g1,1
3159642,DN29735_c0_g1,1
3159643,DN29738_c0_g1,1
3159644,DN29717_c0_g1,1
3159645,DN29798_c0_g1,1
3159646,DN29705_c0_g1,1
3159647,DN29705_c0_g2,1
3159648,DN29766_c0_g1,1
3159649,DN29720_c0_g1,1
3159650,DN29794_c0_g1,1
3159651,DN29784_c0_g1,1
3159652,DN29768_c0_g1,1
3159653,DN29760_c0_g1,1
3159654,DN29795_c0_g1,1
3159655,DN29777_c0_g1,1
3159656,DN29702_c0_g1,1
3159657,DN29781_c0_g1,1
3159658,DN29787_c0_g1,1
3159659,DN29704_c0_g1,1
3159660,DN29796_c0_g1,1
3159661,DN29796_c0_g2,1
3159662,DN29707_c0_g1,1
3159663,DN29733_c0_g1,1
3159664,DN29733_c0_g2,1
3159665,DN29791_c0_g1,1
3159666,DN29789_c0_g1,1
3159667,DN29764_c0_g1,1
3159668,DN29764_c0_g1,2
3159669,DN29785_c0_g1,1
3159670,DN29772_c0_g1,1
3159671,DN29772_c0_g1,2
3159672,DN29718_c0_g1,1
3159673,DN29747_c0_g1,1
3159674,DN29725_c0_g1,1
3159675,DN29725_c0_g2,1
3159676,DN29779_c0_g1,1
3159677,DN29700_c0_g1,1
3159678,DN29700_c0_g2,1
3159679,DN29761_c0_g1,1
3159680,DN29714_c0_g1,1
3159681,DN29739_c0_g1,1
3159682,DN29739_c0_g2,1
3159683,DN29706_c0_g1,1
3159684,DN29757_c0_g1,1
3159685,DN29757_c0_g2,1
3159686,DN29776_c0_g1,1
3159687,DN29744_c0_g1,1
3159688,DN29727_c0_g1,1
3159689,DN29729_c0_g1,1
3159690,DN29752_c0_g1,1
3159691,DN29731_c0_g1,1
3159692,DN29731_c0_g2,1
3159693,DN29799_c0_g1,1
3159694,DN29799_c0_g2,1
3159695,DN29763_c0_g1,1
3159696,DN29763_c0_g2,1
3159697,DN29734_c0_g1,1
3159698,DN29734_c0_g2,1
3159699,DN29774_c0_g1,1
3159700,DN29723_c0_g1,1
3159701,DN29788_c0_g1,1
3159702,DN29712_c0_g1,1
3159703,DN29773_c0_g1,1
3159704,DN29782_c0_g1,1
3159705,DN29741_c0_g1,1
3159706,DN29741_c0_g2,1
3159707,DN29778_c0_g1,1
3159708,DN29778_c0_g2,1
3159709,DN29793_c0_g1,1
3159710,DN29793_c0_g2,1
3159711,DN29792_c0_g1,1
3159712,DN29753_c0_g1,1
3159713,DN29743_c0_g1,1
3159714,DN29743_c0_g2,1
3159715,DN29732_c0_g1,1
3159716,DN29732_c0_g2,1
3159717,DN29797_c0_g1,1
3159718,DN29797_c0_g2,1
3159719,DN29708_c0_g1,1
3159720,DN29767_c0_g1,1
3159721,DN29726_c0_g1,1
3159722,DN29726_c0_g2,1
3159723,DN29716_c0_g1,1
3159724,DN29701_c0_g1,1
3159725,DN29701_c0_g2,1
3159726,DN29780_c0_g1,1
3159727,DN29755_c0_g1,1
3159728,DN29740_c0_g1,1
3159729,DN29765_c0_g1,1
3159730,DN29715_c0_g1,1
3159731,DN29719_c0_g1,1
3159732,DN29756_c0_g1,1
3159733,DN29746_c0_g1,1
3159734,DN29790_c0_g1,1
3159735,DN29790_c0_g2,1
3159736,DN29749_c0_g1,1
3159737,DN29786_c0_g1,1
3159738,DN29703_c0_g1,1
3159739,DN29703_c0_g2,1
3159740,DN29711_c0_g1,1
3159741,DN29770_c0_g1,1
3159742,DN29758_c0_g1,1
3159743,DN29771_c0_g1,1
3159744,DN29736_c0_g1,1
3159745,DN29762_c0_g1,1
3159746,DN29762_c0_g2,1
3159747,DN29783_c0_g1,1
3159748,DN29783_c0_g2,1
3159749,DN29713_c0_g1,1
3159750,DN29713_c0_g2,1
3159751,DN29721_c0_g1,1
3159752,DN29724_c0_g1,1
3159753,DN29724_c0_g2,1
3159754,DN29730_c0_g1,1
3159755,DN170_c0_g1,1
3159756,DN170_c0_g2,1
3159757,DN178_c0_g1,1
3159758,DN178_c0_g2,1
3159759,DN112_c0_g1,1
3159760,DN113_c0_g1,1
3159761,DN113_c0_g1,2
3159762,DN147_c0_g1,1
3159763,DN147_c0_g2,1
3159764,DN147_c0_g3,1
3159765,DN130_c0_g1,1
3159766,DN130_c0_g2,1
3159767,DN171_c0_g1,1
3159768,DN171_c0_g1,2
3159769,DN171_c0_g1,3
3159770,DN172_c0_g1,1
3159771,DN172_c0_g1,2
3159772,DN151_c0_g1,1
3159773,DN152_c0_g1,1
3159774,DN124_c0_g1,1
3159775,DN124_c0_g2,1
3159776,DN124_c0_g2,2
3159777,DN120_c0_g1,1
3159778,DN131_c0_g1,1
3159779,DN131_c0_g2,1
3159780,DN180_c0_g1,1
3159781,DN180_c0_g1,2
3159782,DN126_c0_g1,1
3159783,DN168_c0_g1,1
3159784,DN168_c0_g2,1
3159785,DN142_c0_g1,1
3159786,DN142_c0_g2,1
3159787,DN103_c0_g1,1
3159788,DN103_c0_g1,2
3159789,DN100_c0_g1,1
3159790,DN100_c0_g2,1
3159791,DN165_c0_g1,1
3159792,DN165_c0_g2,1
3159793,DN108_c0_g1,1
3159794,DN108_c0_g1,2
3159795,DN111_c0_g1,1
3159796,DN111_c0_g2,1
3159797,DN111_c1_g1,1
3159798,DN189_c0_g1,1
3159799,DN115_c0_g1,1
3159800,DN115_c0_g1,2
3159801,DN194_c0_g1,1
3159802,DN194_c0_g2,1
3159803,DN194_c0_g3,1
3159804,DN129_c0_g1,1
3159805,DN129_c0_g2,1
3159806,DN160_c0_g1,1
3159807,DN160_c0_g2,1
3159808,DN135_c0_g1,1
3159809,DN135_c0_g2,1
3159810,DN148_c0_g1,1
3159811,DN148_c0_g2,1
3159812,DN173_c0_g1,1
3159813,DN173_c0_g2,1
3159814,DN174_c0_g1,1
3159815,DN174_c0_g2,1
3159816,DN144_c0_g1,1
3159817,DN157_c0_g1,1
3159818,DN188_c0_g1,1
3159819,DN132_c0_g1,1
3159820,DN132_c0_g2,1
3159821,DN197_c0_g1,1
3159822,DN140_c0_g1,1
3159823,DN140_c0_g2,1
3159824,DN161_c0_g1,1
3159825,DN161_c0_g2,1
3159826,DN164_c0_g1,1
3159827,DN164_c0_g1,2
3159828,DN105_c0_g1,1
3159829,DN179_c0_g1,1
3159830,DN179_c0_g2,1
3159831,DN179_c0_g3,1
3159832,DN190_c0_g1,1
3159833,DN190_c0_g2,1
3159834,DN136_c0_g1,1
3159835,DN187_c0_g1,1
3159836,DN187_c0_g2,1
3159837,DN187_c0_g3,1
3159838,DN199_c0_g1,1
3159839,DN110_c0_g1,1
3159840,DN110_c0_g2,1
3159841,DN163_c0_g1,1
3159842,DN163_c0_g2,1
3159843,DN138_c0_g1,1
3159844,DN107_c0_g1,1
3159845,DN107_c0_g2,1
3159846,DN169_c0_g1,1
3159847,DN116_c0_g1,1
3159848,DN116_c0_g1,2
3159849,DN116_c0_g2,1
3159850,DN177_c0_g1,1
3159851,DN177_c0_g2,1
3159852,DN139_c0_g1,1
3159853,DN118_c0_g1,1
3159854,DN185_c0_g1,1
3159855,DN167_c0_g1,1
3159856,DN153_c0_g1,1
3159857,DN153_c0_g2,1
3159858,DN146_c0_g1,1
3159859,DN146_c0_g2,1
3159860,DN146_c0_g3,1
3159861,DN196_c0_g1,1
3159862,DN196_c0_g2,1
3159863,DN133_c0_g1,1
3159864,DN133_c0_g2,1
3159865,DN166_c0_g1,1
3159866,DN166_c0_g2,1
3159867,DN192_c0_g1,1
3159868,DN117_c0_g1,1
3159869,DN159_c0_g1,1
3159870,DN159_c0_g2,1
3159871,DN186_c0_g1,1
3159872,DN195_c0_g1,1
3159873,DN119_c0_g1,1
3159874,DN119_c0_g2,1
3159875,DN119_c0_g3,1
3159876,DN102_c0_g1,1
3159877,DN102_c0_g2,1
3159878,DN109_c0_g1,1
3159879,DN109_c0_g2,1
3159880,DN101_c0_g1,1
3159881,DN101_c0_g1,2
3159882,DN123_c0_g1,1
3159883,DN123_c0_g2,1
3159884,DN149_c0_g1,1
3159885,DN149_c0_g2,1
3159886,DN155_c0_g1,1
3159887,DN155_c0_g1,2
3159888,DN114_c0_g1,1
3159889,DN121_c0_g1,1
